Unit ID,English_Sen,Arabic_Sen,Franco
935,"Stand Alone Villa Palm Hills Katameya PK1, with 4 bedrooms and 4 bathrooms, priced at 25000000 in New Cairo","فيلا مستقلة فى بالم هيلز قطامية PK1 ب 4 أوض و 4 حمامات, بسعر 25000000 في القاهرة الجديدة",fyla mostakilla fi balm hylz 2tamya pk1 b 4 2wd w 4 hamamet bs3r 25000000 fi al2ahra ejadida
934,"Stand Alone Villa in Palm Hills Katameya PK1, with 2 bedrooms and 3 bathrooms, priced at 21000000 in New Cairo","فيلا مستقلة فى PK1 ب أوضتين و 3 حمامات, بسعر 21000000 في القاهرة الجديدة",fyla mostakilla fi pk1 b 2wdtyn w 3 hamamet bs3r 21000000 fi al2ahra ejadida
933,"182 SQM, with 3 bedrooms and 4 bathrooms, priced at 3953425 in Madinaty","شقة بالتقسيط بأقل من سعر السوق في بالم هيلز القاهرة الجديدة 182 متر ب 3 أوض و 4 حمامات, بسعر 3953425 في ماديناتي",sh2a balt2syt b22l min si3r essou9 fi balm hylz al2ahra ejadida 182 mtr b 3 2wd w 4 hamamet bs3r 3953425 fi madynaty
932,"173 SQM, with 2 bedrooms and 2 bathrooms, priced at 3497435 in Madinaty","شقة بأقل من سعر السوق في بالم هيلز القاهرة الجديدة 173 متر ب أوضتين و حمامين, بسعر 3497435 في ماديناتي",sh2a b22l min si3r essou9 fi balm hylz al2ahra ejadida 173 mtr b 2wdtyn w hmamen bs3r 3497435 fi madynaty
931,"173 SQM, with 3 bedrooms and 3 bathrooms, priced at 3497435 in Madinaty","شقة بأقل من سعر السوق بالتقسيط في بالم هيلز القاهرة الجديدة 173 متر ب 3 أوض و 3 حمامات, بسعر 3497435 في ماديناتي",sh2a b22l min si3r essou9 balt2syt fi balm hylz al2ahra ejadida 173 mtr b 3 2wd w 3 hamamet bs3r 3497435 fi madynaty
930,"294 SQM, with 4 bedrooms and 5 bathrooms, priced at 11470540 in Madinaty","فيلا مستقلة للبيع في كمبوند بالم هيلز القاهرة الجديدة جاهزة للاستلام. 294 متر ب 4 أوض و 5 حمامات, بسعر 11470540 في ماديناتي",fyla mostakilla lilbi3 fi kmbwnd balm hylz al2ahra ejadida gahza llastlam 294 mtr b 4 2wd w 5 hamamet bs3r 11470540 fi madynaty
929,"116 SQM, with 3 bedrooms and 2 bathrooms, priced at 5000000 in Madinaty","شقة متميزة للبيع في بالم هيلز القاهرة الجديدة جاهزة للاستلام الفوري. 116 متر ب 3 أوض و حمامين, بسعر 5000000 في ماديناتي",sh2a mtmyza lilbi3 fi balm hylz al2ahra ejadida gahza llastlam الفوري 116 mtr b 3 2wd w hmamen bs3r 5000000 fi madynaty
928,"256 SQM, with 2 bedrooms and 2 bathrooms, priced at 4000000 in Madinaty","دوبلكس+بنتهاوس للبيع في جرين سكوير 256 متر ب أوضتين و حمامين, بسعر 4000000 في ماديناتي",دوبلكسبنتهاوس lilbi3 fi gryn skwyr 256 mtr b 2wdtyn w hmamen bs3r 4000000 fi madynaty
927,"135 SQM, with 2 bedrooms and 2 bathrooms, priced at 1600000 in Madinaty","شقة للبيع بكمبوند جرين سكوير بأقل سعر في السوق 135 متر ب أوضتين و حمامين, بسعر 1600000 في ماديناتي",sh2a lilbi3 bkmbwnd gryn skwyr b22l si3r fi essou9 135 mtr b 2wdtyn w hmamen bs3r 1600000 fi madynaty
926,"165 SQM, with 3 bedrooms and 2 bathrooms, priced at 2950000 in Madinaty","شقه بكمبوند جرين سكوير 165 متر ب 3 أوض و حمامين, بسعر 2950000 في ماديناتي",sh2h bkmbwnd gryn skwyr 165 mtr b 3 2wd w hmamen bs3r 2950000 fi madynaty
925,"261 SQM, with 3 bedrooms and 2 bathrooms, priced at 5250000 in Madinaty","تاون هاوس ميدل في جرين سكوير بموقع جيد 261 متر ب 3 أوض و حمامين, بسعر 5250000 في ماديناتي",tawn haws mydl fi gryn skwyr bmw23 gyd 261 mtr b 3 2wd w hmamen bs3r 5250000 fi madynaty
924,"195 SQM, with 3 bedrooms and 2 bathrooms, priced at 4700000 in New Cairo","شقة بنتهاوس فى جاليريا مون فالى 195 متر ب 3 أوض و حمامين, بسعر 4700000 في القاهرة الجديدة",sh2a bnthaws fi galyrya mwn fala 195 mtr b 3 2wd w hmamen bs3r 4700000 fi al2ahra ejadida
923,"161 SQM, with 3 bedrooms and 2 bathrooms, priced at 3400000 in New Cairo","شقة فى جالاريا مون فالى 161 متر ب 3 أوض و حمامين, بسعر 3400000 في القاهرة الجديدة",sh2a fi galarya mwn fala 161 mtr b 3 2wd w hmamen bs3r 3400000 fi al2ahra ejadida
922,"157 SQM, with 3 bedrooms and 2 bathrooms, priced at 4988000 in New Cairo","شقة متشطبة بالكامل فى جالاريا مون فالى 157 متر ب 3 أوض و حمامين, بسعر 4988000 في القاهرة الجديدة",sh2a mtshtba belkamel fi galarya mwn fala 157 mtr b 3 2wd w hmamen bs3r 4988000 fi al2ahra ejadida
921,"230 SQM, with 3 bedrooms and 2 bathrooms, priced at 6142500 in New Cairo","شقة متشطبة بالكامل فى جاليريا مون فالى 230 متر ب 3 أوض و حمامين, بسعر 6142500 في القاهرة الجديدة",sh2a mtshtba belkamel fi galyrya mwn fala 230 mtr b 3 2wd w hmamen bs3r 6142500 fi al2ahra ejadida
920,"209 SQM, with 2 bedrooms and 2 bathrooms, priced at 7800000 in New Cairo","شقة مفروشة بالكامل في جاليريا مون فالي 209 متر ب أوضتين و حمامين, بسعر 7800000 في القاهرة الجديدة",sh2a mfrwsha belkamel fi galyrya mwn feli 209 mtr b 2wdtyn w hmamen bs3r 7800000 fi al2ahra ejadida
919,"209 SQM, with 3 bedrooms and 2 bathrooms, priced at 7800000 in New Cairo","شقة بنتهاوس في جاليريا مون فالي 209 متر ب 3 أوض و حمامين, بسعر 7800000 في القاهرة الجديدة",sh2a bnthaws fi galyrya mwn feli 209 mtr b 3 2wd w hmamen bs3r 7800000 fi al2ahra ejadida
918,"260 SQM, with 4 bedrooms and 2 bathrooms, priced at 6100000 in New Cairo","شقة بنتهاوس فى جاليريا مون فالى 260 متر ب 4 أوض و حمامين, بسعر 6100000 في القاهرة الجديدة",sh2a bnthaws fi galyrya mwn fala 260 mtr b 4 2wd w hmamen bs3r 6100000 fi al2ahra ejadida
917,"199 SQM, with 3 bedrooms and 2 bathrooms, priced at 5971000 in New Cairo","شقة بنتهاوس بالتقسيط فى جاليريا مون فالى 199 متر ب 3 أوض و حمامين, بسعر 5971000 في القاهرة الجديدة",sh2a bnthaws balt2syt fi galyrya mwn fala 199 mtr b 3 2wd w hmamen bs3r 5971000 fi al2ahra ejadida
916,"191 SQM, with 2 bedrooms and 2 bathrooms, priced at 5800000 in New Cairo","شقة بحديقة فى جاليريا مون فالى 191 متر ب أوضتين و حمامين, بسعر 5800000 في القاهرة الجديدة",sh2a b7dy2a fi galyrya mwn fala 191 mtr b 2wdtyn w hmamen bs3r 5800000 fi al2ahra ejadida
915,"152 SQM, with 3 bedrooms and 2 bathrooms, priced at 3150000 in New Cairo","شقة تقسيط في جاليريا مون فالي 152 متر ب 3 أوض و حمامين, بسعر 3150000 في القاهرة الجديدة",sh2a t2syt fi galyrya mwn feli 152 mtr b 3 2wd w hmamen bs3r 3150000 fi al2ahra ejadida
914,"192 SQM, with 3 bedrooms and 2 bathrooms, priced at 3255000 in New Cairo","شقة فى جاليريا مون فالى 192 متر ب 3 أوض و حمامين, بسعر 3255000 في القاهرة الجديدة",sh2a fi galyrya mwn fala 192 mtr b 3 2wd w hmamen bs3r 3255000 fi al2ahra ejadida
913,"301 SQM, with 2 bedrooms and 2 bathrooms, priced at 5350000 in New Cairo","شقة كاملة التشطيب في جاليريا مون فالي 301 متر ب أوضتين و حمامين, بسعر 5350000 في القاهرة الجديدة",sh2a kamla altshtyb fi galyrya mwn feli 301 mtr b 2wdtyn w hmamen bs3r 5350000 fi al2ahra ejadida
912,"194 SQM, with 2 bedrooms and 2 bathrooms, priced at 3075000 in New Cairo","شقة فى جاليريا مون فالى 194 متر ب أوضتين و حمامين, بسعر 3075000 في القاهرة الجديدة",sh2a fi galyrya mwn fala 194 mtr b 2wdtyn w hmamen bs3r 3075000 fi al2ahra ejadida
911,"128 SQM, with 2 bedrooms and bathroom, priced at 3500000 in New Cairo","شقه بكمبوند جاليريا مون فالى 128 متر ب أوضتين و حمام, بسعر 3500000 في القاهرة الجديدة",sh2h bkmbwnd galyrya mwn fala 128 mtr b 2wdtyn w hamam bs3r 3500000 fi al2ahra ejadida
910,"221 SQM, with 3 bedrooms and 2 bathrooms, priced at 3571948 in New Cairo","شقة بنتهاوس فى جاليريا مون فالى 221 متر ب 3 أوض و حمامين, بسعر 3571948 في القاهرة الجديدة",sh2a bnthaws fi galyrya mwn fala 221 mtr b 3 2wd w hmamen bs3r 3571948 fi al2ahra ejadida
909,"162 SQM, with 3 bedrooms and 2 bathrooms, priced at 6200000 in New Cairo","شقة بحديقة فى جاليريا مون فالى 162 متر ب 3 أوض و حمامين, بسعر 6200000 في القاهرة الجديدة",sh2a b7dy2a fi galyrya mwn fala 162 mtr b 3 2wd w hmamen bs3r 6200000 fi al2ahra ejadida
908,"150 SQM, with 3 bedrooms and 3 bathrooms, priced at 8000000 in New Cairo","شقة بنتهاوس للبيع فى جاليريا مون فالى 150 متر ب 3 أوض و 3 حمامات, بسعر 8000000 في القاهرة الجديدة",sh2a bnthaws lilbi3 fi galyrya mwn fala 150 mtr b 3 2wd w 3 hamamet bs3r 8000000 fi al2ahra ejadida
907,"162 SQM, with 3 bedrooms and 2 bathrooms, priced at 3600000 in New Cairo","شقة بحديقة فى جاليريا مون فالى 162 متر ب 3 أوض و حمامين, بسعر 3600000 في القاهرة الجديدة",sh2a b7dy2a fi galyrya mwn fala 162 mtr b 3 2wd w hmamen bs3r 3600000 fi al2ahra ejadida
906,"130 SQM, with 2 bedrooms and bathroom, priced at 2910000 in New Cairo","شقة بالتقسيط في جاليريا مون فالى 130 متر ب أوضتين و حمام, بسعر 2910000 في القاهرة الجديدة",sh2a balt2syt fi galyrya mwn fala 130 mtr b 2wdtyn w hamam bs3r 2910000 fi al2ahra ejadida
905,"170 SQM, with 3 bedrooms and 2 bathrooms, priced at 4100000 in New Cairo","شقة فى جاليريا مون فالى 170 متر ب 3 أوض و حمامين, بسعر 4100000 في القاهرة الجديدة",sh2a fi galyrya mwn fala 170 mtr b 3 2wd w hmamen bs3r 4100000 fi al2ahra ejadida
904,"196 SQM, with 2 bedrooms and 2 bathrooms, priced at 3675000 in New Cairo","شقة فى جاليريا مون فالى 196 متر ب أوضتين و حمامين, بسعر 3675000 في القاهرة الجديدة",sh2a fi galyrya mwn fala 196 mtr b 2wdtyn w hmamen bs3r 3675000 fi al2ahra ejadida
903,"169 SQM, with 3 bedrooms and 2 bathrooms, priced at 2790000 in New Cairo","شقة بنتهاوس بجاليريا مون فالي 169 متر ب 3 أوض و حمامين, بسعر 2790000 في القاهرة الجديدة",sh2a bnthaws bgalyrya mwn feli 169 mtr b 3 2wd w hmamen bs3r 2790000 fi al2ahra ejadida
902,"184 SQM, with 3 bedrooms and 2 bathrooms, priced at 4500000 in New Cairo","شقة بحديقة فى جاليريا مون فالى 184 متر ب 3 أوض و حمامين, بسعر 4500000 في القاهرة الجديدة",sh2a b7dy2a fi galyrya mwn fala 184 mtr b 3 2wd w hmamen bs3r 4500000 fi al2ahra ejadida
901,"130 SQM, with 3 bedrooms and 2 bathrooms, priced at 3280000 in New Cairo","شقه بكمبوند جاليريا مون فالى 130 متر ب 3 أوض و حمامين, بسعر 3280000 في القاهرة الجديدة",sh2h bkmbwnd galyrya mwn fala 130 mtr b 3 2wd w hmamen bs3r 3280000 fi al2ahra ejadida
900,"197 SQM, with 3 bedrooms and 2 bathrooms, priced at 5000000 in New Cairo","شقة بنتهاوس فى جاليريا مون فالى 197 متر ب 3 أوض و حمامين, بسعر 5000000 في القاهرة الجديدة",sh2a bnthaws fi galyrya mwn fala 197 mtr b 3 2wd w hmamen bs3r 5000000 fi al2ahra ejadida
899,"129 SQM, with 3 bedrooms and 2 bathrooms, priced at 2900000 in New Cairo","شقه بكمبوند جاليريا مون فالى 129 متر ب 3 أوض و حمامين, بسعر 2900000 في القاهرة الجديدة",sh2h bkmbwnd galyrya mwn fala 129 mtr b 3 2wd w hmamen bs3r 2900000 fi al2ahra ejadida
898,"220 SQM, with 3 bedrooms and 2 bathrooms, priced at 5500000 in New Cairo","شقة بنتهاوس (إطلالة على المسبح) في جاليريا مون فالي 220 متر ب 3 أوض و حمامين, بسعر 5500000 في القاهرة الجديدة",sh2a bnthaws إطلالة ala المسبح fi galyrya mwn feli 220 mtr b 3 2wd w hmamen bs3r 5500000 fi al2ahra ejadida
897,"220 SQM, with 3 bedrooms and 2 bathrooms, priced at 5500000 in New Cairo","شقة بنتهاوس فى جاليريا مون فالى 220 متر ب 3 أوض و حمامين, بسعر 5500000 في القاهرة الجديدة",sh2a bnthaws fi galyrya mwn fala 220 mtr b 3 2wd w hmamen bs3r 5500000 fi al2ahra ejadida
896,"194 SQM, with 3 bedrooms and 2 bathrooms, priced at 6200000 in New Cairo","شقة فى جاليريا مون فالى 194 متر ب 3 أوض و حمامين, بسعر 6200000 في القاهرة الجديدة",sh2a fi galyrya mwn fala 194 mtr b 3 2wd w hmamen bs3r 6200000 fi al2ahra ejadida
895,"200 SQM, with 3 bedrooms and 2 bathrooms, priced at 3255000 in New Cairo","شقة فى جاليريا مون فالى 200 متر ب 3 أوض و حمامين, بسعر 3255000 في القاهرة الجديدة",sh2a fi galyrya mwn fala 200 mtr b 3 2wd w hmamen bs3r 3255000 fi al2ahra ejadida
893,"260 SQM, with 3 bedrooms and 2 bathrooms, priced at 6100000 in New Cairo","شقة بنتهاوس فى جاليريا مون فالى 260 متر ب 3 أوض و حمامين, بسعر 6100000 في القاهرة الجديدة",sh2a bnthaws fi galyrya mwn fala 260 mtr b 3 2wd w hmamen bs3r 6100000 fi al2ahra ejadida
892,"228 SQM, with 4 bedrooms and 3 bathrooms, priced at 5000000 in New Cairo","شقة بنتهاوس فى جاليريا مون فالي 228 متر ب 4 أوض و 3 حمامات, بسعر 5000000 في القاهرة الجديدة",sh2a bnthaws fi galyrya mwn feli 228 mtr b 4 2wd w 3 hamamet bs3r 5000000 fi al2ahra ejadida
891,"196 SQM, with 3 bedrooms and 2 bathrooms, priced at 3675000 in New Cairo","شقة فى جاليريا مون فالى 196 متر ب 3 أوض و حمامين, بسعر 3675000 في القاهرة الجديدة",sh2a fi galyrya mwn fala 196 mtr b 3 2wd w hmamen bs3r 3675000 fi al2ahra ejadida
890,"220 SQM, with 2 bedrooms and 2 bathrooms, priced at 5500000 in New Cairo","شقة بنتهاوس في جاليريا مون فالي 220 متر ب أوضتين و حمامين, بسعر 5500000 في القاهرة الجديدة",sh2a bnthaws fi galyrya mwn feli 220 mtr b 2wdtyn w hmamen bs3r 5500000 fi al2ahra ejadida
889,"197 SQM, with 3 bedrooms and 2 bathrooms, priced at 5000000 in New Cairo","شقة بنتهاوس في جاليريا مون فالي 197 متر ب 3 أوض و حمامين, بسعر 5000000 في القاهرة الجديدة",sh2a bnthaws fi galyrya mwn feli 197 mtr b 3 2wd w hmamen bs3r 5000000 fi al2ahra ejadida
888,"191 SQM, with 3 bedrooms and 2 bathrooms, priced at 4000000 in New Cairo","شقة بنتهاوس فى جاليريا مون فالي 191 متر ب 3 أوض و حمامين, بسعر 4000000 في القاهرة الجديدة",sh2a bnthaws fi galyrya mwn feli 191 mtr b 3 2wd w hmamen bs3r 4000000 fi al2ahra ejadida
887,"230 SQM, with 3 bedrooms and 2 bathrooms, priced at 6400000 in New Cairo","شقة بنتهاوس في جاليريا مون فالي 230 متر ب 3 أوض و حمامين, بسعر 6400000 في القاهرة الجديدة",sh2a bnthaws fi galyrya mwn feli 230 mtr b 3 2wd w hmamen bs3r 6400000 fi al2ahra ejadida
886,"195 SQM, with 2 bedrooms and 2 bathrooms, priced at 5571000 in New Cairo","شقة دور أول في جاليريا مون فالي 195 متر ب أوضتين و حمامين, بسعر 5571000 في القاهرة الجديدة",sh2a dawer awel fi galyrya mwn feli 195 mtr b 2wdtyn w hmamen bs3r 5571000 fi al2ahra ejadida
885,"123 SQM, with 4 bedrooms and 4 bathrooms, priced at 4300000 in New Cairo","شقة بحديقة في جاليريا مون فالي 123 متر ب 4 أوض و 4 حمامات, بسعر 4300000 في القاهرة الجديدة",sh2a b7dy2a fi galyrya mwn feli 123 mtr b 4 2wd w 4 hamamet bs3r 4300000 fi al2ahra ejadida
884,"235 SQM, with 4 bedrooms and 4 bathrooms, priced at 6038000 in New Cairo","اي فيلا+رووف في ماونتن فيو اكزيكتيرف 235 متر ب 4 أوض و 4 حمامات, بسعر 6038000 في القاهرة الجديدة",ay فيلارووف fi mawntn fyw akzyktyrf 235 mtr b 4 2wd w 4 hamamet bs3r 6038000 fi al2ahra ejadida
883,"154 SQM, with 2 bedrooms and 2 bathrooms, priced at 4568000 in New Cairo","شقة في ماونتن فيو اكزيكتيف 154 متر ب أوضتين و حمامين, بسعر 4568000 في القاهرة الجديدة",sh2a fi mawntn fyw akzyktyf 154 mtr b 2wdtyn w hmamen bs3r 4568000 fi al2ahra ejadida
882,"207 SQM, with 4 bedrooms and 5 bathrooms, priced at 6825000 in New Cairo","بنتهاوس في ماونتن فيو اكزيكتيف 207 متر ب 4 أوض و 5 حمامات, بسعر 6825000 في القاهرة الجديدة",bnthaws fi mawntn fyw akzyktyf 207 mtr b 4 2wd w 5 hamamet bs3r 6825000 fi al2ahra ejadida
881,"145 SQM, with 4 bedrooms and 5 bathrooms, priced at 3700000 in New Cairo","شقة في مونتن فيو اكزيكتيف 145 متر ب 4 أوض و 5 حمامات, بسعر 3700000 في القاهرة الجديدة",sh2a fi mwntn fyw akzyktyf 145 mtr b 4 2wd w 5 hamamet bs3r 3700000 fi al2ahra ejadida
880,"246 SQM, with 4 bedrooms and 5 bathrooms, priced at 5460000 in New Cairo","اي فيلا+رووف في ماونتن فيو اكزيكتيرف 246 متر ب 4 أوض و 5 حمامات, بسعر 5460000 في القاهرة الجديدة",ay فيلارووف fi mawntn fyw akzyktyrf 246 mtr b 4 2wd w 5 hamamet bs3r 5460000 fi al2ahra ejadida
879,"238 SQM, with 4 bedrooms and 4 bathrooms, priced at 5775000 in New Cairo","اي فيلا+رووف في ماونتن فيو اكزيكتيرف 238 متر ب 4 أوض و 4 حمامات, بسعر 5775000 في القاهرة الجديدة",ay فيلارووف fi mawntn fyw akzyktyrf 238 mtr b 4 2wd w 4 hamamet bs3r 5775000 fi al2ahra ejadida
878,"145 SQM, with 2 bedrooms and 2 bathrooms, priced at 3500000 in New Cairo","شقة في مونتن فيو اكزيكتيف 145 متر ب أوضتين و حمامين, بسعر 3500000 في القاهرة الجديدة",sh2a fi mwntn fyw akzyktyf 145 mtr b 2wdtyn w hmamen bs3r 3500000 fi al2ahra ejadida
877,"Standalone villa in Mountain View 1, with 4 bedrooms and 5 bathrooms, priced at 23500000 in New Cairo","فيلامستقلة في ماونتن فيو 1 ب 4 أوض و 5 حمامات, بسعر 23500000 في القاهرة الجديدة",fylamst2la fi mawntn fyw 1 b 4 2wd w 5 hamamet bs3r 23500000 fi al2ahra ejadida
876,"Standalone villa in Mountain View 1, with 3 bedrooms and 5 bathrooms, priced at 38000000 in New Cairo","فيلا في ماونتن فيو 1 ب 3 أوض و 5 حمامات, بسعر 38000000 في القاهرة الجديدة",fyla fi mawntn fyw 1 b 3 2wd w 5 hamamet bs3r 38000000 fi al2ahra ejadida
875,"Standalone villa in Mountain View 1, with 3 bedrooms and 3 bathrooms, priced at 35000000 in New Cairo","فيلا مستقلة في ماونتن فيو 1 ب 3 أوض و 3 حمامات, بسعر 35000000 في القاهرة الجديدة",fyla mostakilla fi mawntn fyw 1 b 3 2wd w 3 hamamet bs3r 35000000 fi al2ahra ejadida
874,"217 SQM, with 4 bedrooms and 4 bathrooms, priced at 25000000 in New Cairo","شقة  في سوان ليك ريزيدنس 217 متر ب 4 أوض و 4 حمامات, بسعر 25000000 في القاهرة الجديدة",sh2a fi swan lik ryzydns 217 mtr b 4 2wd w 4 hamamet bs3r 25000000 fi al2ahra ejadida
873,"151 SQM, with 4 bedrooms and 4 bathrooms, priced at 8500000 in New Cairo","شقة في سوان ليك ريزيدنس 151 متر ب 4 أوض و 4 حمامات, بسعر 8500000 في القاهرة الجديدة",sh2a fi swan lik ryzydns 151 mtr b 4 2wd w 4 hamamet bs3r 8500000 fi al2ahra ejadida
872,"385 SQM, with 3 bedrooms and 3 bathrooms, priced at 26250000 in New Cairo","فيلا مستقلة في سوان ليك ريزيدنس 385 متر ب 3 أوض و 3 حمامات, بسعر 26250000 في القاهرة الجديدة",fyla mostakilla fi swan lik ryzydns 385 mtr b 3 2wd w 3 hamamet bs3r 26250000 fi al2ahra ejadida
871,"238 SQM, with 4 bedrooms and 4 bathrooms, priced at 16000000 in New Cairo","توين هاوس في سوان ليك ريزيدنس 238 متر ب 4 أوض و 4 حمامات, بسعر 16000000 في القاهرة الجديدة",twyn haws fi swan lik ryzydns 238 mtr b 4 2wd w 4 hamamet bs3r 16000000 fi al2ahra ejadida
870,"179 SQM, with 4 bedrooms and 4 bathrooms, priced at 6500000 in New Cairo","شقة بحديقة في ايستاون 179 متر ب 4 أوض و 4 حمامات, بسعر 6500000 في القاهرة الجديدة",sh2a b7dy2a fi aystawn 179 mtr b 4 2wd w 4 hamamet bs3r 6500000 fi al2ahra ejadida
869,"238 SQM, with 4 bedrooms and 4 bathrooms, priced at 6700000 in New Cairo","دوبلكس بجاردن بكمبوند ايستاون 238 متر ب 4 أوض و 4 حمامات, بسعر 6700000 في القاهرة الجديدة",dwblks bgardn bkmbwnd aystawn 238 mtr b 4 2wd w 4 hamamet bs3r 6700000 fi al2ahra ejadida
868,"236 SQM, with 2 bedrooms and 2 bathrooms, priced at 7000000 in New Cairo","دوبلكس + جاردن للبيع بكمبوند ايستاون 236 متر ب أوضتين و حمامين, بسعر 7000000 في القاهرة الجديدة",dwblks  gardn lilbi3 bkmbwnd aystawn 236 mtr b 2wdtyn w hmamen bs3r 7000000 fi al2ahra ejadida
867,"248 SQM, with 3 bedrooms and 3 bathrooms, priced at 7000000 in New Cairo","بينتهاوس للبيع في ايست تاون 248 متر ب 3 أوض و 3 حمامات, بسعر 7000000 في القاهرة الجديدة",bynthaws lilbi3 fi ayst tawn 248 mtr b 3 2wd w 3 hamamet bs3r 7000000 fi al2ahra ejadida
866,"duplex  with garden 50 m for sale in Eastown, with 4 bedrooms and 4 bathrooms, priced at 7350000 in New Cairo","دوبلكس + جاردن للبيع بكمبوند ايستاون 235 متر ب 4 أوض و 4 حمامات, بسعر 7350000 في القاهرة الجديدة",dwblks  gardn lilbi3 bkmbwnd aystawn 235 mtr b 4 2wd w 4 hamamet bs3r 7350000 fi al2ahra ejadida
865,"240 SQM, with 4 bedrooms and 4 bathrooms, priced at 7450000 in New Cairo","شقة للبيع بكمبوند ايستاون التجمع الخامس 240 متر ب 4 أوض و 4 حمامات, بسعر 7450000 في القاهرة الجديدة",sh2a lilbi3 bkmbwnd aystawn etajamo3 elkhamess 240 mtr b 4 2wd w 4 hamamet bs3r 7450000 fi al2ahra ejadida
864,"220 SQM, with 3 bedrooms and 3 bathrooms, priced at 7350000 in New Cairo","شقة للبيع بكمبوند ايستاون التجمع الخامس 220 متر ب 3 أوض و 3 حمامات, بسعر 7350000 في القاهرة الجديدة",sh2a lilbi3 bkmbwnd aystawn etajamo3 elkhamess 220 mtr b 3 2wd w 3 hamamet bs3r 7350000 fi al2ahra ejadida
863,"apartment for sale with garden 60 m in eastown, with 4 bedrooms and 4 bathrooms, priced at 6300000 in New Cairo","شقة للبيع بكمبوند ايستاون التجمع الخامس 156 متر ب 4 أوض و 4 حمامات, بسعر 6300000 في القاهرة الجديدة",sh2a lilbi3 bkmbwnd aystawn etajamo3 elkhamess 156 mtr b 4 2wd w 4 hamamet bs3r 6300000 fi al2ahra ejadida
862,"186 SQM, with 3 bedrooms and 3 bathrooms, priced at 5000000 in New Cairo","شقة للبيع بكمبوند ايستاون التجمع الخامس 186 متر ب 3 أوض و 3 حمامات, بسعر 5000000 في القاهرة الجديدة",sh2a lilbi3 bkmbwnd aystawn etajamo3 elkhamess 186 mtr b 3 2wd w 3 hamamet bs3r 5000000 fi al2ahra ejadida
861,"246 SQM, with 3 bedrooms and 3 bathrooms, priced at 10000000 in New Cairo","دوبلكس + جاردن للبيع بكمبوند ايستاون 246 متر ب 3 أوض و 3 حمامات, بسعر 10000000 في القاهرة الجديدة",dwblks  gardn lilbi3 bkmbwnd aystawn 246 mtr b 3 2wd w 3 hamamet bs3r 10000000 fi al2ahra ejadida
860,"267 SQM, with 2 bedrooms and 2 bathrooms, priced at 8000000 in New Cairo","دوبلكس للبيع بكمبوند ايستاون 267 متر ب أوضتين و حمامين, بسعر 8000000 في القاهرة الجديدة",dwblks lilbi3 bkmbwnd aystawn 267 mtr b 2wdtyn w hmamen bs3r 8000000 fi al2ahra ejadida
859,"188 SQM, with 3 bedrooms and 4 bathrooms, priced at 4000000 in New Cairo","شقة للبيع بكمبوند ايستاون التجمع الخامس 188 متر ب 3 أوض و 4 حمامات, بسعر 4000000 في القاهرة الجديدة",sh2a lilbi3 bkmbwnd aystawn etajamo3 elkhamess 188 mtr b 3 2wd w 4 hamamet bs3r 4000000 fi al2ahra ejadida
858,"314 SQM, with 4 bedrooms and 4 bathrooms, priced at 12000000 in New Cairo","تريبلكس ايستاون موقع مميز متشطب بالكامل 314 متر ب 4 أوض و 4 حمامات, بسعر 12000000 في القاهرة الجديدة",tryblks aystawn maw9a3 mmyz mtshtb belkamel 314 mtr b 4 2wd w 4 hamamet bs3r 12000000 fi al2ahra ejadida
856,"186 SQM, with 4 bedrooms and 4 bathrooms, priced at 5790000 in New Cairo","شقة للبيع بكمبوند ايستاون التجمع الخامس 186 متر ب 4 أوض و 4 حمامات, بسعر 5790000 في القاهرة الجديدة",sh2a lilbi3 bkmbwnd aystawn etajamo3 elkhamess 186 mtr b 4 2wd w 4 hamamet bs3r 5790000 fi al2ahra ejadida
855,"186 SQM, with 2 bedrooms and 2 bathrooms, priced at 8925000 in New Cairo","شقة للبيع بكمبوند ايستاون التجمع الخامس 186 متر ب أوضتين و حمامين, بسعر 8925000 في القاهرة الجديدة",sh2a lilbi3 bkmbwnd aystawn etajamo3 elkhamess 186 mtr b 2wdtyn w hmamen bs3r 8925000 fi al2ahra ejadida
854,"156 SQM, with 3 bedrooms and 4 bathrooms, priced at 3850000 in New Cairo","شقة للبيع بكمبوند ايستاون التجمع الخامس 156 متر ب 3 أوض و 4 حمامات, بسعر 3850000 في القاهرة الجديدة",sh2a lilbi3 bkmbwnd aystawn etajamo3 elkhamess 156 mtr b 3 2wd w 4 hamamet bs3r 3850000 fi al2ahra ejadida
853,"217 SQM, with 3 bedrooms and 4 bathrooms, priced at 4850000 in New Cairo","شقة للبيع بكمبوند ايستاون التجمع الخامس 217 متر ب 3 أوض و 4 حمامات, بسعر 4850000 في القاهرة الجديدة",sh2a lilbi3 bkmbwnd aystawn etajamo3 elkhamess 217 mtr b 3 2wd w 4 hamamet bs3r 4850000 fi al2ahra ejadida
852,"Triplex 283 Roof 79 Fully Finished, with 3 bedrooms and 3 bathrooms, priced at 9000000 in New Cairo","تريبلكس روف كورنر ايستاون موقع مميز تشطيب كامل 283 متر ب 3 أوض و 3 حمامات, بسعر 9000000 في القاهرة الجديدة",tryblks rwf kwrnr aystawn maw9a3 mmyz tshtyb kemel 283 mtr b 3 2wd w 3 hamamet bs3r 9000000 fi al2ahra ejadida
