Unit ID,English_Sen,Arabic_Sen
717,"214 SQM, with 4 bedrooms and 3 bathrooms, priced at 4817500 in Madinaty","شقة للبيع في  كمبوند بالم هيلز القاهرة الجديدة 214 متر ب 4 أوض و 3 حمامات, بسعر 4817500 في ماديناتي"
716,"176 SQM, with 3 bedrooms and 3 bathrooms, priced at 4651785 in Madinaty","شقة نصف تشطيب للبيع في  كمبوند بالم هيلز 176 متر ب 3 أوض و 3 حمامات, بسعر 4651785 في ماديناتي"
715,"183 SQM, with 3 bedrooms and 3 bathrooms, priced at 4030000 in Madinaty","شقة  نصف تشطيب للبيع في  كمبوند بالم هيلز 183 متر ب 3 أوض و 3 حمامات, بسعر 4030000 في ماديناتي"
714,"385 SQM, with 2 bedrooms and 2 bathrooms, priced at 24635600 in Madinaty","فيلا مستقلة للبيع في  بالم هيلز نيو كايرو 385 متر ب أوضتين و حمامين, بسعر 24635600 في ماديناتي"
713,"183 SQM, with 3 bedrooms and 2 bathrooms, priced at 4459423 in Madinaty","شقة للبيع في  كمبوند بالم هيلز القاهرة الجديدة نصف تشطيب. 183 متر ب 3 أوض و حمامين, بسعر 4459423 في ماديناتي"
712,"213 SQM, with 3 bedrooms and 3 bathrooms, priced at 5000000 in Madinaty","شقة للبيع في  كمبوند بالم هيلز القاهرة الجديدة نصف تشطيب. 213 متر ب 3 أوض و 3 حمامات, بسعر 5000000 في ماديناتي"
711,"193 SQM, with 4 bedrooms and 5 bathrooms, priced at 4286550 in Madinaty","شقة للبيع في  كمبوند بالم هيلز القاهرة الجديدة نصف تشطيب. 193 متر ب 4 أوض و 5 حمامات, بسعر 4286550 في ماديناتي"
710,"183 SQM, with 3 bedrooms and 3 bathrooms, priced at 4100000 in Madinaty","شقة للبيع في  كمبوند بالم هيلز القاهرة الجديدة نصف تشطيب. 183 متر ب 3 أوض و 3 حمامات, بسعر 4100000 في ماديناتي"
709,"142 SQM, with 3 bedrooms and 3 bathrooms, priced at 2673195 in Madinaty","شقة للبيع في  كمبوند بالم هيلز القاهرة الجديدة نصف تشطيب. 142 متر ب 3 أوض و 3 حمامات, بسعر 2673195 في ماديناتي"
708,"183 SQM, with 2 bedrooms and 3 bathrooms, priced at 4459423 in Madinaty","شقة للبيع في  كمبوند بالم هيلز القاهرة الجديدة نصف تشطيب. 183 متر ب أوضتين و 3 حمامات, بسعر 4459423 في ماديناتي"
707,"173 SQM, with 5 bedrooms and 6 bathrooms, priced at 3500000 in Madinaty","شقة للبيع في  بالم هيلز نيو كايروعلي لاند اسكيب 173 متر ب 5 أوض و 6 حمامات, بسعر 3500000 في ماديناتي"
706,"385 SQM, with 2 bedrooms and 3 bathrooms, priced at 16000000 in Madinaty","توين هاوس للبيع في بالم هيلز نيو كايرو 385 متر ب أوضتين و 3 حمامات, بسعر 16000000 في ماديناتي"
705,"174 SQM, with 2 bedrooms and 2 bathrooms, priced at 3900000 in Madinaty","شقة للبيع في  بالم هيلز نيو كايرو 174 متر ب أوضتين و حمامين, بسعر 3900000 في ماديناتي"
704,"171 SQM, with 2 bedrooms and 3 bathrooms, priced at 3700000 in Madinaty","شقة+ حديقة  للبيع في  بالم هيلز نيو كايرو بتسهيلات في السداد 171 متر ب أوضتين و 3 حمامات, بسعر 3700000 في ماديناتي"
703,"158 SQM, with 4 bedrooms and 4 bathrooms, priced at 3696992 in Madinaty","شقة للبيع في  بالم هيلز نيو كايرو 158 متر ب 4 أوض و 4 حمامات, بسعر 3696992 في ماديناتي"
702,"506 SQM, with 4 bedrooms and 6 bathrooms, priced at 21890000 in Madinaty","فيلا مستقلة للبيع في  بالم هيلز نيو كايرو 506 متر ب 4 أوض و 6 حمامات, بسعر 21890000 في ماديناتي"
701,"171 SQM, with 4 bedrooms and 6 bathrooms, priced at 3502000 in Madinaty","شقة للبيع في  بالم هيلز نيو كايرو 171 متر ب 4 أوض و 6 حمامات, بسعر 3502000 في ماديناتي"
700,"142 SQM, with 4 bedrooms and 4 bathrooms, priced at 2665000 in Madinaty","شقة للبيع في  بالم هيلز نيو كايرو 142 متر ب 4 أوض و 4 حمامات, بسعر 2665000 في ماديناتي"
699,"155 SQM, with 4 bedrooms and 4 bathrooms, priced at 2870000 in Madinaty","شقة للبيع في  بالم هيلز نيو كايرو باقل من سعر السوق 155 متر ب 4 أوض و 4 حمامات, بسعر 2870000 في ماديناتي"
698,"296 SQM, with 2 bedrooms and 3 bathrooms, priced at 10747125 in Madinaty","توين هاوس للبيع في  بالم هيلز نيو كايرو 296 متر ب أوضتين و 3 حمامات, بسعر 10747125 في ماديناتي"
697,"440 SQM, with 3 bedrooms and 3 bathrooms, priced at 20000000 in Madinaty","فيلا مستقلة للبيع في بالم هيلز نيو كايرو 440 متر ب 3 أوض و 3 حمامات, بسعر 20000000 في ماديناتي"
696,"385 SQM, with 3 bedrooms and 3 bathrooms, priced at 21334700 in Madinaty","فيلا مستقلة للبيع في  بالم هيلز نيو كايرو 385 متر ب 3 أوض و 3 حمامات, بسعر 21334700 في ماديناتي"
695,"385 SQM, with 4 bedrooms and 3 bathrooms, priced at 9500000 in Madinaty","توين هاوس للبيع في بالم هيلز نيو كايرو 385 متر ب 4 أوض و 3 حمامات, بسعر 9500000 في ماديناتي"
694,"251 SQM, with 3 bedrooms and 2 bathrooms, priced at 6662500 in Madinaty","رووف يونت للبيع في  بالم هيلز نيو كايرو مساحة مميزة 251 متر ب 3 أوض و حمامين, بسعر 6662500 في ماديناتي"
693,"157 SQM, with 4 bedrooms and 3 bathrooms, priced at 3300000 in Madinaty","شقة للبيع في بالم هيلز نيو كايرو باقل من سعر السوق 157 متر ب 4 أوض و 3 حمامات, بسعر 3300000 في ماديناتي"
692,"183 SQM, with 3 bedrooms and 3 bathrooms, priced at 4100000 in Madinaty","شقة للبيع في بالم هيلز نيو كايرو لاند اسكيب فيو 183 متر ب 3 أوض و 3 حمامات, بسعر 4100000 في ماديناتي"
691,"205 SQM, with 3 bedrooms and 4 bathrooms, priced at 4300000 in Madinaty","شقة للبيع  في بالم هيلز نيو كايرو 205 متر ب 3 أوض و 4 حمامات, بسعر 4300000 في ماديناتي"
690,"213 SQM, with 5 bedrooms and 6 bathrooms, priced at 4405000 in Madinaty","شقة للبيع في بالم هيلز نيو كايرو فيو لاند اسكيب 213 متر ب 5 أوض و 6 حمامات, بسعر 4405000 في ماديناتي"
689,"159 SQM, with 4 bedrooms and 4 bathrooms, priced at 3485000 in Madinaty","شقة للبيع في  بالم هيلز نيو كايرو بموقع متميز 159 متر ب 4 أوض و 4 حمامات, بسعر 3485000 في ماديناتي"
688,"385 SQM, with 2 bedrooms and 2 bathrooms, priced at 11700000 in Madinaty","توين هاوس للبيع في بالم هيلز نيو كايرو 385 متر ب أوضتين و حمامين, بسعر 11700000 في ماديناتي"
687,"185 SQM, with 2 bedrooms and 2 bathrooms, priced at 4834925 in Madinaty","شقة للبيع في بالم هيلز نيو كايرو بموقع مميز 185 متر ب أوضتين و حمامين, بسعر 4834925 في ماديناتي"
686,"204 SQM, with 2 bedrooms and 3 bathrooms, priced at 5000000 in Madinaty","شقة للبيع في بالم هيلز نيو كايرو بتسهيلات في السداد 204 متر ب أوضتين و 3 حمامات, بسعر 5000000 في ماديناتي"
685,"550 SQM, with 2 bedrooms and 3 bathrooms, priced at 19475000 in Madinaty","فيلا للبيع في بالم هيلز نيو كايرو بموقع متميز 550 متر ب أوضتين و 3 حمامات, بسعر 19475000 في ماديناتي"
684,"223 SQM, with 4 bedrooms and 4 bathrooms, priced at 7486425 in Madinaty","شقة للبيع في بالم هيلز نيو كايرو باقل من سعر السوق 223 متر ب 4 أوض و 4 حمامات, بسعر 7486425 في ماديناتي"
683,"165 SQM, with 4 bedrooms and 4 bathrooms, priced at 2896032 in Madinaty","شقة للبيع في  بالم هيلز نيو كايرو باقل من سعر السوق 165 متر ب 4 أوض و 4 حمامات, بسعر 2896032 في ماديناتي"
682,"Apartment 144 M For Sale Open view Landscape in Palm Hills New Cairo., with 3 bedrooms and 3 bathrooms, priced at 3100000 in Madinaty","شقة 144 متر للبيع فيو رائع لاند سكيب في كمبوند بالم هيلز القاهرة الجديدة. ب 3 أوض و 3 حمامات, بسعر 3100000 في ماديناتي"
681,"171 SQM, with 2 bedrooms and 2 bathrooms, priced at 3700000 in Madinaty","شقة للبيع في بالم هيلز نيو كايرو بتسهيلات في السداد 171 متر ب أوضتين و حمامين, بسعر 3700000 في ماديناتي"
680,"174 SQM, with 3 bedrooms and 3 bathrooms, priced at 3500000 in Madinaty","شقة للبيع في بالم هيلز نيو كايرو بفيو لاند اسكب 174 متر ب 3 أوض و 3 حمامات, بسعر 3500000 في ماديناتي"
679,"211 SQM, with 3 bedrooms and 3 bathrooms, priced at 4700000 in New Cairo","شقة للبيع في بالم هيلز نيو كايرو فيو لاند اسكيب 211 متر ب 3 أوض و 3 حمامات, بسعر 4700000 في القاهرة الجديدة"
678,"200 SQM, with 2 bedrooms and 3 bathrooms, priced at 5500000 in Madinaty","شقة للبيع في بالم هيلز نيو كايرو بفيو علي اللاند اسكيب 200 متر ب أوضتين و 3 حمامات, بسعر 5500000 في ماديناتي"
677,"under market price with installments apartment 185m in palm hills new cairo, with 4 bedrooms and 4 bathrooms, priced at 4200000 in Madinaty","للبيع شقة في بالم هيلز نيو كايرو باقل من سعر السوق 185 متر ب 4 أوض و 4 حمامات, بسعر 4200000 في ماديناتي"
676,"158 SQM, with 3 bedrooms and 3 bathrooms, priced at 3000000 in New Cairo","شقة  للبيع في بالم هيلز نيو كايرو باقل من سعر السوق 158 متر ب 3 أوض و 3 حمامات, بسعر 3000000 في القاهرة الجديدة"
675,"214 SQM, with 3 bedrooms and 3 bathrooms, priced at 4721665 in Madinaty","شقة للبيع في بالم هيلز نيوكايرو 214 متر ب 3 أوض و 3 حمامات, بسعر 4721665 في ماديناتي"
674,"183 SQM, with 2 bedrooms and 2 bathrooms, priced at 4197375 in Madinaty","شقة للبيع في بالم هيلز نيو كايرو بموقع متميز 183 متر ب أوضتين و حمامين, بسعر 4197375 في ماديناتي"
673,"prime location corner unit with 2 sides CLEO, with 3 bedrooms and 4 bathrooms, priced at 5000000 in Madinaty","شقة للبيع بموقع متميز في بالم هيلز نيو كايرو 116 متر ب 3 أوض و 4 حمامات, بسعر 5000000 في ماديناتي"
672,"255 SQM, with bedroom and bathroom, priced at 11470540 in Madinaty","فيلا مستقلة للبيع في بالم هيلز نيو كايرو بتسهيلات في السداد 255 متر ب أوضة و حمام, بسعر 11470540 في ماديناتي"
671,"173 SQM, with bedroom and bathroom, priced at 3497435 in Madinaty","شقة للبيع في بالم هيلز نيو كايرو بموقع مميز 173 متر ب أوضة و حمام, بسعر 3497435 في ماديناتي"
670,"183 SQM, with 2 bedrooms and 2 bathrooms, priced at 3953425 in Madinaty","شقة للبيع في بالم هيلز نيو كايرو بموقع مميز 183 متر ب أوضتين و حمامين, بسعر 3953425 في ماديناتي"
669,"125 SQM, with 4 bedrooms and 4 bathrooms, priced at 2500000 in Madinaty","شقة للبيع في MVIC بموقع متميز 125 متر ب 4 أوض و 4 حمامات, بسعر 2500000 في ماديناتي"
662,"225 SQM, with 4 bedrooms and 5 bathrooms, priced at 5066610 in New Cairo","شقة للبيع في ميد تاون 225 متر ب 4 أوض و 5 حمامات, بسعر 5066610 في القاهرة الجديدة"
661,"147 SQM, with 2 bedrooms and 2 bathrooms, priced at 5225000 in Madinaty","مكتب اداري للبيع في كوندو مول 147 متر ب أوضتين و حمامين, بسعر 5225000 في ماديناتي"
660,"70 SQM, with 2 bedrooms and 2 bathrooms, priced at 3325000 in Madinaty","مكتب في ميدتاون سكاي مول 70 متر ب أوضتين و حمامين, بسعر 3325000 في ماديناتي"
659,"115 SQM, with 5 bedrooms and 4 bathrooms, priced at 3156103 in Madinaty","شقة في ميدتاون كوندو 115 متر ب 5 أوض و 4 حمامات, بسعر 3156103 في ماديناتي"
658,"300 SQM, with 2 bedrooms and 2 bathrooms, priced at 7041234 in Madinaty","شقة في ميدتاون كوندو 300 متر ب أوضتين و حمامين, بسعر 7041234 في ماديناتي"
656,"350 SQM, with 2 bedrooms and 2 bathrooms, priced at 9751875 in Madinaty","تاون هاوس للبيع في ميد تاون 350 متر ب أوضتين و حمامين, بسعر 9751875 في ماديناتي"
655,"140 SQM, with 3 bedrooms and 3 bathrooms, priced at 3070375 in Madinaty","شقة في ميدتاون سكاي للييع 140 متر ب 3 أوض و 3 حمامات, بسعر 3070375 في ماديناتي"
654,"190 SQM, with 3 bedrooms and 3 bathrooms, priced at 4075500 in Madinaty","شقة في ميدتاون سكاي للبيع 190 متر ب 3 أوض و 3 حمامات, بسعر 4075500 في ماديناتي"
653,"350 SQM, with 2 bedrooms and bathroom, priced at 13453125 in Madinaty","توين هاوس للبيع في ميد تاون فيلا 350 متر ب أوضتين و حمام, بسعر 13453125 في ماديناتي"
652,"75 SQM, with 4 bedrooms and 4 bathrooms, priced at 5459000 in Ain El Sokhna","شقة فندقية مخدومة للبيع في المونت جلالة 75 متر ب 4 أوض و 4 حمامات, بسعر 5459000 في العين السخنة"
651,"95 SQM, with 4 bedrooms and 5 bathrooms, priced at 4568000 in Ain El Sokhna","شالية للبيع في المونت جلالة 95 متر ب 4 أوض و 5 حمامات, بسعر 4568000 في العين السخنة"
650,"285 SQM, with bedroom and bathroom, priced at 8171000 in Madinaty","شقة للبيع في بلوم فيدز 285 متر ب أوضة و حمام, بسعر 8171000 في ماديناتي"
649,"200 SQM, with 3 bedrooms and 3 bathrooms, priced at 21271000 in Ain El Sokhna","فيلا للبيع في المونت جلالة 200 متر ب 3 أوض و 3 حمامات, بسعر 21271000 في العين السخنة"
648,"105 SQM, with 2 bedrooms and 2 bathrooms, priced at 4274000 in Madinaty","شقة للبيع في بلوم فيدز 105 متر ب أوضتين و حمامين, بسعر 4274000 في ماديناتي"
647,"240 SQM, with 2 bedrooms and 2 bathrooms, priced at 12615000 in El Dabaa","توين هاوس للبيع فى دي باي 240 متر ب أوضتين و حمامين, بسعر 12615000 في الضبعة"
646,"280 SQM, with bedroom and bathroom, priced at 16064000 in El Dabaa","فيلا مستقلة للبيع فى دى باى 280 متر ب أوضة و حمام, بسعر 16064000 في الضبعة"
645,"80 SQM, with 3 bedrooms and 3 bathrooms, priced at 8976000 in Ras ElHekma","شقة خدمية للبيع في فوكا باي 80 متر ب 3 أوض و 3 حمامات, بسعر 8976000 في راس حكمة"
644,"194 SQM, with bedroom and bathroom, priced at 4352822 in Madinaty","بنت هاوس للبيع في جراندا لايف 194 متر ب أوضة و حمام, بسعر 4352822 في ماديناتي"
643,"125 SQM, with 4 bedrooms and 4 bathrooms, priced at 3649502 in Madinaty","شقة  للبيع في جراندا لايف 125 متر ب 4 أوض و 4 حمامات, بسعر 3649502 في ماديناتي"
640,"80 SQM, with 2 bedrooms and 2 bathrooms, priced at 4060000 in New Alamein","شاليه للبيع في نورد 80 متر ب أوضتين و حمامين, بسعر 4060000 في العلمين الجديدة"
639,"79 SQM, with 3 bedrooms and 5 bathrooms, priced at 5500000 in Nasr City","عيادة طبية للبيع في جو هيليوبليس 79 متر ب 3 أوض و 5 حمامات, بسعر 5500000 في مدينة نصر"
638,"Townhouse For Sale In Creek Town 210 SQM, with 4 bedrooms and 4 bathrooms, priced at 24000000 in New Cairo","تاون هاوس للبيع في كريك تاون 210 متر ب 4 أوض و 4 حمامات, بسعر 24000000 في القاهرة الجديدة"
637,"55 SQM, with 5 bedrooms and 5 bathrooms, priced at 3850000 in New Cairo","عيادة طبية للبيع في جريك ديستريكت 55 متر ب 5 أوض و 5 حمامات, بسعر 3850000 في القاهرة الجديدة"
636,"245 SQM, with 3 bedrooms and 3 bathrooms, priced at 16818000 in Sidi Abd El-Rahman","توين هاوس للبيع في مسايا 245 متر ب 3 أوض و 3 حمامات, بسعر 16818000 في سيدي عبد إل-رحمان"
635,"115 SQM, with 3 bedrooms and 3 bathrooms, priced at 2990000 in Ain El Sokhna","شقه للبيع في جبال 115 متر ب 3 أوض و 3 حمامات, بسعر 2990000 في العين السخنة"
634,"362 SQM, with 3 bedrooms and 2 bathrooms, priced at 24360000 in Mostakbal City","توين هاوس للبيع في الهضبة 362 متر ب 3 أوض و حمامين, بسعر 24360000 في مدينة المستقبل"
633,"220 SQM, with 3 bedrooms and 2 bathrooms, priced at 6070000 in New Cairo","شقة  للبيع في استون ريزدنس 220 متر ب 3 أوض و حمامين, بسعر 6070000 في القاهرة الجديدة"
632,"295 SQM, with 3 bedrooms and 2 bathrooms, priced at 14730000 in Nasr City","فيلا للبيع في ذا بروكس 295 متر ب 3 أوض و حمامين, بسعر 14730000 في مدينة نصر"
631,"194 SQM, with 3 bedrooms and 2 bathrooms, priced at 5400000 in Nasr City","شقة للبيع في ذا بروكس 194 متر ب 3 أوض و حمامين, بسعر 5400000 في مدينة نصر"
630,"160 SQM, with 5 bedrooms and 5 bathrooms, priced at 7950000 in Ain El Sokhna","شالية للبيع في لافيستا ري 160 متر ب 5 أوض و 5 حمامات, بسعر 7950000 في العين السخنة"
629,"150 SQM, with 3 bedrooms and 4 bathrooms, priced at 8800000 in Ain El Sokhna","شالية للبيع في لافيستا توباز 150 متر ب 3 أوض و 4 حمامات, بسعر 8800000 في العين السخنة"
628,"chalet for sale in la vista 6, with 3 bedrooms and 2 bathrooms, priced at 6950000 in Ain El Sokhna","شالية للبيع في لافيستا 6 ب 3 أوض و حمامين, بسعر 6950000 في العين السخنة"
627,"140 SQM, with 5 bedrooms and 5 bathrooms, priced at 6870000 in Ain El Sokhna","شاليه للبيع  في لافيستا جاردنز 140 متر ب 5 أوض و 5 حمامات, بسعر 6870000 في العين السخنة"
626,"Chalet For Sale In La Vista Cascada 150 SQM, with 3 bedrooms and 3 bathrooms, priced at 21800000 in Sidi Abd El-Rahman","شالية  للبيع  في لافيستا كاسكادا 150 متر ب 3 أوض و 3 حمامات, بسعر 21800000 في سيدي عبد إل-رحمان"
624,"Twin House For Sale In La vista Bay East 400 SQM, with 3 bedrooms and 2 bathrooms, priced at 75000000 in El Dabaa","توين هاوس للبيع في لافيستا باي إيست 400 متر ب 3 أوض و حمامين, بسعر 75000000 في الضبعة"
623,"Twin House For Sale In El Patio Prime 222 SQM, with 2 bedrooms and 2 bathrooms, priced at 22200000 in El Shorouk","توين هاوس للبيع في الباتيو برايم 222 متر ب أوضتين و حمامين, بسعر 22200000 في الشروق"
622,"150 SQM, with 2 bedrooms and 2 bathrooms, priced at 27500000 in El Dabaa","شاليه للبيع في لافيستا باي إيست 150 متر ب أوضتين و حمامين, بسعر 27500000 في الضبعة"
620,"Standalone Villa For Sale  in La Vista City 449 SQM, with 2 bedrooms and 3 bathrooms, priced at 73930000 in Madinaty","فيلا مستقلة للبيع في لافيستا سيتي 449 متر ب أوضتين و 3 حمامات, بسعر 73930000 في ماديناتي"
619,"140 SQM, with 3 bedrooms and 5 bathrooms, priced at 10500000 in Ras ElHekma","توين هاوس للبيع في لافيستا راس الحكمة 140 متر ب 3 أوض و 5 حمامات, بسعر 10500000 في راس حكمة"
618,"Apartment For Sale In El Patio 7 With Area Of 160 SQM, with 4 bedrooms and 4 bathrooms, priced at 11870000 in New Cairo","شقة للبيع في الباتيو 7 بمساحة 160 متر ب 4 أوض و 4 حمامات, بسعر 11870000 في القاهرة الجديدة"
617,"110 SQM, with 3 bedrooms and 4 bathrooms, priced at 7800000 in Ras ElHekma","شالية للبيع في لافيستا راس الحكمة 110 متر ب 3 أوض و 4 حمامات, بسعر 7800000 في راس حكمة"
616,"230 SQM, with 3 bedrooms and 2 bathrooms, priced at 12200000 in Madinaty","شقة  ارضي للبيع في الباتيو أورو 230 متر ب 3 أوض و حمامين, بسعر 12200000 في ماديناتي"
614,"Duplex For Sale In Trio 155 SQM, with 7 bedrooms and 6 bathrooms, priced at 14739308 in Madinaty","دوبلكس للبيع فى تريو 155 متر ب 7 أوض و 6 حمامات, بسعر 14739308 في ماديناتي"
613,"Apartment For Sale In Trio 195 SQM, with 3 bedrooms and 2 bathrooms, priced at 15403522 in Madinaty","شقة للبيع فى تريو 195 متر ب 3 أوض و حمامين, بسعر 15403522 في ماديناتي"
612,"Townhouse For Sale In Masyaf 232 SQM, with 2 bedrooms and 3 bathrooms, priced at 39768606 in Ras ElHekma","تاون هاوس للبيع في مصيف 232 متر ب أوضتين و 3 حمامات, بسعر 39768606 في راس حكمة"
611,"Chalet For Sale In Masyaf 165 SQM, with bedroom and bathroom, priced at 19015996 in Ras ElHekma","شاليه للبيع في مصيف 165 متر ب أوضة و حمام, بسعر 19015996 في راس حكمة"
610,"191 SQM, with 3 bedrooms and 2 bathrooms, priced at 11787500 in New Cairo","شقة للبيع في مفيدا 191 متر ب 3 أوض و حمامين, بسعر 11787500 في القاهرة الجديدة"
609,"680 SQM, with 3 bedrooms and 4 bathrooms, priced at 32000000 in New Cairo","فيلا مستقله فى كايرو فيستيفال سيتى 680 متر ب 3 أوض و 4 حمامات, بسعر 32000000 في القاهرة الجديدة"
608,"130 SQM, with 3 bedrooms and 3 bathrooms, priced at 5500000 in New Cairo","شقة فى كايرو فيستيفال سيتى 130 متر ب 3 أوض و 3 حمامات, بسعر 5500000 في القاهرة الجديدة"
607,"150 SQM, with bedroom and bathroom, priced at 7175000 in Mokattam","شقة للبيع في اب تاون كايرو 150 متر ب أوضة و حمام, بسعر 7175000 في المقطم"
606,"67 SQM, with 3 bedrooms and 2 bathrooms, priced at 6250000 in Sidi Abd El-Rahman","شالية  للبيع في مراسي 67 متر ب 3 أوض و حمامين, بسعر 6250000 في سيدي عبد إل-رحمان"
605,"166 SQM, with 3 bedrooms and 3 bathrooms, priced at 8519451 in Mostakbal City","شقة للبيع في بيل في 166 متر ب 3 أوض و 3 حمامات, بسعر 8519451 في مدينة المستقبل"
604,"289 SQM, with 3 bedrooms and 4 bathrooms, priced at 19785000 in Mostakbal City","فيلا في كايرو جيت للبيع 289 متر ب 3 أوض و 4 حمامات, بسعر 19785000 في مدينة المستقبل"
597,"Standalone Villa For Sale In Rai Valleys 175 SQM, with 3 bedrooms and 3 bathrooms, priced at 18474839 in Madinaty","فيلا مستقلة للبيع في راي فاليز 175 متر ب 3 أوض و 3 حمامات, بسعر 18474839 في ماديناتي"
595,"225 SQM, with 2 bedrooms and 2 bathrooms, priced at 24467000 in New Cairo","مكتب اداري للبيع في ذا فيو 225 متر ب أوضتين و حمامين, بسعر 24467000 في القاهرة الجديدة"
594,"132 SQM, with 5 bedrooms and 7 bathrooms, priced at 9017000 in El Dabaa","شالية للبيع  في وترواي الساحل الشمالي 132 متر ب 5 أوض و 7 حمامات, بسعر 9017000 في الضبعة"
593,"Apartment For Sale in The CapitalWay 260 SQM, with 4 bedrooms and 3 bathrooms, priced at 14300000 in Madinaty","شقه للبيع في كابيتل واي 260 متر ب 4 أوض و 3 حمامات, بسعر 14300000 في ماديناتي"
592,"275 SQM, with 3 bedrooms and 3 bathrooms, priced at 18799000 in El Dabaa","تاون هاوس للبيع في وترواي الساحل الشمالي 275 متر ب 3 أوض و 3 حمامات, بسعر 18799000 في الضبعة"
591,"Apartment For Sale in DownTown 200 SQM, with 5 bedrooms and 4 bathrooms, priced at 13144000 in Port Said","شقة للبيع في داون تاون 200 متر ب 5 أوض و 4 حمامات, بسعر 13144000 في بورسعيد"
590,"Apartment For Sale In Waterway Branded Residences 150 SQM, with 2 bedrooms and 3 bathrooms, priced at 32250000 in New Cairo","شقة للبيع في وترواي برانديد ريزدينس 150 متر ب أوضتين و 3 حمامات, بسعر 32250000 في القاهرة الجديدة"
589,"631 SQM, with 9 bedrooms and 10 bathrooms, priced at 90000000 in New Cairo","فيلا مستقلة للبيع في ذا وتر واي فيلا 631 متر ب 9 أوض و 10 حمامات, بسعر 90000000 في القاهرة الجديدة"
588,"458 SQM, with 5 bedrooms and 6 bathrooms, priced at 33000000 in New Cairo","بنت هاوس للبيع في ذا وتر واي القاهرة الجديدة 458 متر ب 5 أوض و 6 حمامات, بسعر 33000000 في القاهرة الجديدة"
587,"240 SQM, with bedroom and bathroom, priced at 3300000 in Mostakbal City","تاون هاوس للبيع في اورتيكا 240 متر ب أوضة و حمام, بسعر 3300000 في مدينة المستقبل"
586,"505 SQM, with 4 bedrooms and 5 bathrooms, priced at 6400000 in Mostakbal City","فيلا مستقلة للبيع في اوريكا 505 متر ب 4 أوض و 5 حمامات, بسعر 6400000 في مدينة المستقبل"
585,"Apartment For Sale In Katameya Creeks 161 SQM, with bedroom and bathroom, priced at 28980000 in New Cairo","شقة للبيع في القطامية كريك 161 متر ب أوضة و حمام, بسعر 28980000 في القاهرة الجديدة"
584,"Standalone For Sale In Katameya Creeks 850 SQM, with 3 bedrooms and 3 bathrooms, priced at 103550000 in New Cairo","فيلا مستقلة للبيع في القطامية كريك 850 متر ب 3 أوض و 3 حمامات, بسعر 103550000 في القاهرة الجديدة"
583,"Standalone Villa For Sale In See The Sea Katameya Coast 535 SQM, with 2 bedrooms and bathroom, priced at 186500000 in Ras ElHekma","فيلا مستقلة للبيع في سي ذا سي القطامية كوست 535 متر ب أوضتين و حمام, بسعر 186500000 في راس حكمة"
582,"Office for Sale in Urbn k 65 SQM, with bedroom and bathroom, priced at 15170000 in New Cairo","مكتب اداري للبيع في أربن كاي 65 متر ب أوضة و حمام, بسعر 15170000 في القاهرة الجديدة"
581,"275 SQM, with 4 bedrooms and 4 bathrooms, priced at 41250000 in Ras ElHekma","توين هاوس للبيع في سي ذا سي 275 متر ب 4 أوض و 4 حمامات, بسعر 41250000 في راس حكمة"
580,"70 SQM, with 2 bedrooms and 2 bathrooms, priced at 1500000 in Port Said","شقة في ايكلت 70 متر ب أوضتين و حمامين, بسعر 1500000 في بورسعيد"
578,"160 SQM, with 3 bedrooms and 5 bathrooms, priced at 4697000 in Madinaty","شقة للبيع في سيرانو 160 متر ب 3 أوض و 5 حمامات, بسعر 4697000 في ماديناتي"
577,"112 SQM, with bedroom and bathroom, priced at 3965000 in Madinaty","شقة في أتيكا 112 متر ب أوضة و حمام, بسعر 3965000 في ماديناتي"
576,"49 SQM, with 2 bedrooms and 2 bathrooms, priced at 4114000 in Madinaty","مكتب اداري للبيع في مول ايليفن 49 متر ب أوضتين و حمامين, بسعر 4114000 في ماديناتي"
575,"428 SQM, with 3 bedrooms and 2 bathrooms, priced at 8500000 in Madinaty","دوبلكس للبيع في كومبوند طلة 428 متر ب 3 أوض و حمامين, بسعر 8500000 في ماديناتي"
574,"113 SQM, with 3 bedrooms and 4 bathrooms, priced at 4757000 in Madinaty","شقة للبيع في كومبوند طالة 113 متر ب 3 أوض و 4 حمامات, بسعر 4757000 في ماديناتي"
573,"Twin House For Sale In Soleya 408 SQM, with 5 bedrooms and 7 bathrooms, priced at 24938000 in Kerdasa","توين هاوس للبيع في سوليا 408 متر ب 5 أوض و 7 حمامات, بسعر 24938000 في كرداسة"
571,"120 SQM, with 2 bedrooms and 2 bathrooms, priced at 3358000 in Kerdasa","شقة للبيع في بريكس 120 متر ب أوضتين و حمامين, بسعر 3358000 في كرداسة"
568,"125 SQM, with 3 bedrooms and 3 bathrooms, priced at 3688000 in Ras ElHekma","شالية للبيع في جيفيرا 125 متر ب 3 أوض و 3 حمامات, بسعر 3688000 في راس حكمة"
567,"181 SQM, with 3 bedrooms and 3 bathrooms, priced at 7792000 in Kerdasa","شقة للبيع في جولز 181 متر ب 3 أوض و 3 حمامات, بسعر 7792000 في كرداسة"
566,"261 SQM, with 2 bedrooms and 2 bathrooms, priced at 19021000 in New Cairo","تاون هاوس للبيع في ايست شاير 261 متر ب أوضتين و حمامين, بسعر 19021000 في القاهرة الجديدة"
